Start Training
next epoch
(' loss: ', 2.068601131439209)
(' loss: ', 2.062974691390991)
(' loss: ', 2.067563056945801)
(' loss: ', 2.0674333572387695)
(' loss: ', 2.0704445838928223)
(' loss: ', 2.06426739692688)
(' loss: ', 2.0652575492858887)
(' loss: ', 2.0686702728271484)
(' loss: ', 2.0652365684509277)
(' loss: ', 2.064786434173584)
(' loss: ', 2.0687620639801025)
(' loss: ', 2.0697929859161377)
(' loss: ', 2.067326307296753)
(' loss: ', 2.070291042327881)
(' loss: ', 2.067427158355713)
(' loss: ', 2.066920042037964)
(' loss: ', 2.0623679161071777)
(' loss: ', 2.0675084590911865)
(' loss: ', 2.0679869651794434)
(' loss: ', 2.0658822059631348)
(' loss: ', 2.0694234371185303)
(' loss: ', 2.066952705383301)
(' loss: ', 2.0657520294189453)
(' loss: ', 2.0695688724517822)
(' loss: ', 2.0638866424560547)
(' loss: ', 2.0682811737060547)
(' loss: ', 2.065910816192627)
(' loss: ', 2.070465326309204)
(' loss: ', 2.06467866897583)
(' loss: ', 2.0654351711273193)
(' loss: ', 2.064944267272949)
(' loss: ', 2.0681252479553223)
(' loss: ', 2.0616798400878906)
(' loss: ', 2.070483446121216)
(' loss: ', 2.0675199031829834)
(' loss: ', 2.066842555999756)
(' loss: ', 2.0685150623321533)
(' loss: ', 2.0664050579071045)
(' loss: ', 2.067098617553711)
(' loss: ', 2.0727415084838867)
(' loss: ', 2.066920518875122)
(' loss: ', 2.065087080001831)
(' loss: ', 2.0677411556243896)
(' loss: ', 2.0657918453216553)
(' loss: ', 2.0677733421325684)
(' loss: ', 2.0670549869537354)
(' loss: ', 2.0695133209228516)
(' loss: ', 2.064779281616211)
(' loss: ', 2.0692152976989746)
(' loss: ', 2.0647525787353516)
(' loss: ', 2.0635383129119873)
(' loss: ', 2.0659351348876953)
(' loss: ', 2.0720200538635254)
(' loss: ', 2.0645084381103516)
(' loss: ', 2.061250686645508)
(' loss: ', 2.0682637691497803)
(' loss: ', 2.070178747177124)
(' loss: ', 2.0712227821350098)
(' loss: ', 2.068061351776123)
(' loss: ', 2.0683071613311768)
(' loss: ', 2.0693039894104004)
(' loss: ', 2.065075635910034)
(' loss: ', 2.0698790550231934)
(' loss: ', 2.066261053085327)
(' loss: ', 2.0628108978271484)
(' loss: ', 2.067800998687744)
(' loss: ', 2.0616626739501953)
(' loss: ', 2.071758508682251)
(' loss: ', 2.067121982574463)
(' loss: ', 2.071714401245117)
(' loss: ', 2.065009355545044)
(' loss: ', 2.066476345062256)
(' loss: ', 2.061136484146118)
(' loss: ', 2.066955804824829)
(' loss: ', 2.065920352935791)
(' loss: ', 2.0654897689819336)
(' loss: ', 2.0688533782958984)
(' loss: ', 2.0633292198181152)
(' loss: ', 2.066709041595459)
(' loss: ', 2.063652753829956)
(' loss: ', 2.064321994781494)
(' loss: ', 2.067011594772339)
(' loss: ', 2.0649607181549072)
(' loss: ', 2.06803035736084)
(' loss: ', 2.0715720653533936)
(' loss: ', 2.066077709197998)
(' loss: ', 2.0697731971740723)
(' loss: ', 2.0670201778411865)
(' loss: ', 2.0637617111206055)
(' loss: ', 2.068808078765869)
(' loss: ', 2.063999652862549)
(' loss: ', 2.0699987411499023)
(' loss: ', 2.0705864429473877)
(' loss: ', 2.0642991065979004)
(' loss: ', 2.068319797515869)
(' loss: ', 2.0641603469848633)
(' loss: ', 2.0700271129608154)
(' loss: ', 2.0705840587615967)
(' loss: ', 2.0677127838134766)
(' loss: ', 2.0641565322875977)
(' loss: ', 2.070960760116577)
(' loss: ', 2.0706331729888916)
(' loss: ', 2.0664658546447754)
(' loss: ', 2.0611045360565186)
(' loss: ', 2.066671371459961)
(' loss: ', 2.0639684200286865)
(' loss: ', 2.067042350769043)
(' loss: ', 2.0653493404388428)
(' loss: ', 2.0660507678985596)
(' loss: ', 2.0662662982940674)
(' loss: ', 2.067878484725952)
(' loss: ', 2.0661580562591553)
(' loss: ', 2.069849729537964)
(' loss: ', 2.064807415008545)
(' loss: ', 2.068434238433838)
(' loss: ', 2.0665998458862305)
(' loss: ', 2.066784143447876)
(' loss: ', 2.0703160762786865)
(' loss: ', 2.0678162574768066)
(' loss: ', 2.06477427482605)
(' loss: ', 2.065751314163208)
(' loss: ', 2.064929962158203)
(' loss: ', 2.0693318843841553)
(' loss: ', 2.066210985183716)
(' loss: ', 2.0718207359313965)
(' loss: ', 2.0630321502685547)
(' loss: ', 2.0648717880249023)
(' loss: ', 2.068615436553955)
(' loss: ', 2.0699732303619385)
(' loss: ', 2.0690722465515137)
(' loss: ', 2.071174383163452)
(' loss: ', 2.0675106048583984)
(' loss: ', 2.0654137134552)
(' loss: ', 2.069051742553711)
(' loss: ', 2.0705881118774414)
(' loss: ', 2.0667028427124023)
(' loss: ', 2.0674188137054443)
(' loss: ', 2.066678524017334)
(' loss: ', 2.065150499343872)
(' loss: ', 2.0688705444335938)
(' loss: ', 2.0653738975524902)
(' loss: ', 2.068206310272217)
(' loss: ', 2.0680344104766846)
(' loss: ', 2.065782308578491)
(' loss: ', 2.0695688724517822)
(' loss: ', 2.0637757778167725)
(' loss: ', 2.067627191543579)
(' loss: ', 2.063711643218994)
(' loss: ', 2.0676538944244385)
(' loss: ', 2.0658011436462402)
(' loss: ', 2.0683674812316895)
(' loss: ', 2.0651485919952393)
(' loss: ', 2.064189910888672)
(' loss: ', 2.0633888244628906)
(' loss: ', 2.0646872520446777)
(' loss: ', 2.065829038619995)
(' loss: ', 2.0629167556762695)
(' loss: ', 2.0690572261810303)
(' loss: ', 2.066455841064453)
(' loss: ', 2.0669896602630615)
(' loss: ', 2.068063259124756)
next epoch
(' loss: ', 2.064490556716919)
(' loss: ', 2.0712316036224365)
(' loss: ', 2.065164566040039)
(' loss: ', 2.0651588439941406)
(' loss: ', 2.0662848949432373)
(' loss: ', 2.0678064823150635)
(' loss: ', 2.0655736923217773)
(' loss: ', 2.0640201568603516)
(' loss: ', 2.0694351196289062)
(' loss: ', 2.0678200721740723)
(' loss: ', 2.0657451152801514)
(' loss: ', 2.0685741901397705)
(' loss: ', 2.064945936203003)
(' loss: ', 2.0721280574798584)
(' loss: ', 2.0652902126312256)
(' loss: ', 2.0639808177948)
(' loss: ', 2.069114923477173)
(' loss: ', 2.0695672035217285)
(' loss: ', 2.0639586448669434)
(' loss: ', 2.06777286529541)
(' loss: ', 2.0687761306762695)
(' loss: ', 2.06465482711792)
(' loss: ', 2.0679306983947754)
(' loss: ', 2.064936876296997)
(' loss: ', 2.065688371658325)
(' loss: ', 2.0693936347961426)
(' loss: ', 2.063995122909546)
(' loss: ', 2.069451093673706)
(' loss: ', 2.0658888816833496)
(' loss: ', 2.061295986175537)
(' loss: ', 2.0623912811279297)
(' loss: ', 2.066263198852539)
(' loss: ', 2.063702344894409)
(' loss: ', 2.067044258117676)
(' loss: ', 2.066582679748535)
(' loss: ', 2.068138837814331)
(' loss: ', 2.066927194595337)
(' loss: ', 2.069202184677124)
(' loss: ', 2.068931818008423)
(' loss: ', 2.0656776428222656)
(' loss: ', 2.0644431114196777)
(' loss: ', 2.0687685012817383)
(' loss: ', 2.0683069229125977)
(' loss: ', 2.0685887336730957)
(' loss: ', 2.0636777877807617)
(' loss: ', 2.0694007873535156)
(' loss: ', 2.0659759044647217)
(' loss: ', 2.0696206092834473)
(' loss: ', 2.065426826477051)
(' loss: ', 2.0673365592956543)
(' loss: ', 2.068132162094116)
(' loss: ', 2.06499981880188)
(' loss: ', 2.072469711303711)
(' loss: ', 2.071946620941162)
(' loss: ', 2.066493272781372)
(' loss: ', 2.068552255630493)
(' loss: ', 2.0695700645446777)
(' loss: ', 2.066560745239258)
(' loss: ', 2.0707483291625977)
(' loss: ', 2.0666921138763428)
(' loss: ', 2.064467430114746)
(' loss: ', 2.0673322677612305)
(' loss: ', 2.063964366912842)
(' loss: ', 2.067051887512207)
(' loss: ', 2.068310260772705)
(' loss: ', 2.0649783611297607)
(' loss: ', 2.0678458213806152)
(' loss: ', 2.0612637996673584)
(' loss: ', 2.064159631729126)
(' loss: ', 2.0680062770843506)
(' loss: ', 2.070108652114868)
(' loss: ', 2.0698752403259277)
(' loss: ', 2.0671303272247314)
(' loss: ', 2.067835569381714)
(' loss: ', 2.0691592693328857)
(' loss: ', 2.0663790702819824)
(' loss: ', 2.070700168609619)
(' loss: ', 2.0620431900024414)
(' loss: ', 2.0656933784484863)
(' loss: ', 2.0708556175231934)
(' loss: ', 2.0643911361694336)
(' loss: ', 2.06740140914917)
(' loss: ', 2.0683343410491943)
(' loss: ', 2.0733275413513184)
(' loss: ', 2.0675344467163086)
(' loss: ', 2.0658857822418213)
(' loss: ', 2.0662343502044678)
(' loss: ', 2.0645952224731445)
(' loss: ', 2.068631649017334)
(' loss: ', 2.068697690963745)
(' loss: ', 2.065196990966797)
(' loss: ', 2.069983720779419)
(' loss: ', 2.067331314086914)
(' loss: ', 2.0646910667419434)
(' loss: ', 2.0636911392211914)
(' loss: ', 2.065481185913086)
(' loss: ', 2.0652925968170166)
(' loss: ', 2.0644943714141846)
(' loss: ', 2.0680789947509766)
(' loss: ', 2.06496262550354)
(' loss: ', 2.0648446083068848)
(' loss: ', 2.063378095626831)
(' loss: ', 2.0712764263153076)
(' loss: ', 2.070176601409912)
(' loss: ', 2.0658957958221436)
(' loss: ', 2.0647201538085938)
(' loss: ', 2.0684914588928223)
(' loss: ', 2.0669710636138916)
(' loss: ', 2.0673394203186035)
(' loss: ', 2.067399024963379)
(' loss: ', 2.06746768951416)
(' loss: ', 2.0717613697052)
(' loss: ', 2.0709030628204346)
(' loss: ', 2.065119981765747)
(' loss: ', 2.0669679641723633)
(' loss: ', 2.065354108810425)
(' loss: ', 2.0699424743652344)
(' loss: ', 2.066262722015381)
(' loss: ', 2.0649290084838867)
(' loss: ', 2.064112901687622)
(' loss: ', 2.074019193649292)
(' loss: ', 2.069659948348999)
(' loss: ', 2.0619735717773438)
(' loss: ', 2.06632137298584)
(' loss: ', 2.0668466091156006)
(' loss: ', 2.070878505706787)
(' loss: ', 2.0684938430786133)
(' loss: ', 2.0690548419952393)
(' loss: ', 2.0625405311584473)
(' loss: ', 2.064520835876465)
(' loss: ', 2.0668253898620605)
(' loss: ', 2.065601110458374)
(' loss: ', 2.061222791671753)
(' loss: ', 2.064772367477417)
(' loss: ', 2.072383165359497)
(' loss: ', 2.066899061203003)
(' loss: ', 2.0670788288116455)
(' loss: ', 2.066831350326538)
(' loss: ', 2.0682618618011475)
(' loss: ', 2.0656702518463135)
(' loss: ', 2.068556785583496)
(' loss: ', 2.0671591758728027)
(' loss: ', 2.071373701095581)
(' loss: ', 2.066951036453247)
(' loss: ', 2.0671682357788086)
(' loss: ', 2.0690243244171143)
(' loss: ', 2.0663485527038574)
(' loss: ', 2.067636013031006)
(' loss: ', 2.0662147998809814)
(' loss: ', 2.0642364025115967)
(' loss: ', 2.0690436363220215)
(' loss: ', 2.0674452781677246)
(' loss: ', 2.069544792175293)
(' loss: ', 2.0682356357574463)
(' loss: ', 2.0679376125335693)
(' loss: ', 2.067333936691284)
(' loss: ', 2.067451238632202)
(' loss: ', 2.068474054336548)
(' loss: ', 2.0676662921905518)
(' loss: ', 2.0687973499298096)
(' loss: ', 2.067319869995117)
(' loss: ', 2.069986343383789)
(' loss: ', 2.0668344497680664)
(' loss: ', 2.069344997406006)
(' loss: ', 2.066801071166992)
(' loss: ', 2.0660033226013184)
(' loss: ', 2.0678610801696777)
(' loss: ', 2.0679445266723633)
(' loss: ', 2.0641562938690186)
(' loss: ', 2.065502405166626)
(' loss: ', 2.0662834644317627)
(' loss: ', 2.0690979957580566)
(' loss: ', 2.069465398788452)
(' loss: ', 2.067204236984253)
(' loss: ', 2.0691468715667725)
(' loss: ', 2.0699148178100586)
(' loss: ', 2.0719892978668213)
(' loss: ', 2.0660929679870605)
(' loss: ', 2.06587553024292)
(' loss: ', 2.067472457885742)
(' loss: ', 2.0672812461853027)
(' loss: ', 2.064793348312378)
(' loss: ', 2.0670859813690186)
(' loss: ', 2.0672922134399414)
(' loss: ', 2.065462589263916)
(' loss: ', 2.066033124923706)
(' loss: ', 2.0688419342041016)
(' loss: ', 2.0666086673736572)
(' loss: ', 2.065950632095337)
(' loss: ', 2.066648006439209)
(' loss: ', 2.0687127113342285)
(' loss: ', 2.065448522567749)
(' loss: ', 2.065136194229126)
(' loss: ', 2.0695226192474365)
(' loss: ', 2.0683395862579346)
(' loss: ', 2.068272352218628)
(' loss: ', 2.0703582763671875)
(' loss: ', 2.064602851867676)
(' loss: ', 2.0647923946380615)
(' loss: ', 2.0694236755371094)
(' loss: ', 2.069143295288086)
(' loss: ', 2.0652856826782227)
(' loss: ', 2.066040515899658)
(' loss: ', 2.068547010421753)
(' loss: ', 2.061445713043213)
(' loss: ', 2.073035478591919)
(' loss: ', 2.068942070007324)
(' loss: ', 2.066054105758667)
(' loss: ', 2.0649213790893555)
(' loss: ', 2.0641705989837646)
(' loss: ', 2.0633132457733154)
(' loss: ', 2.0645012855529785)
(' loss: ', 2.065363883972168)
(' loss: ', 2.066896438598633)
(' loss: ', 2.0641140937805176)
(' loss: ', 2.063911199569702)
(' loss: ', 2.0655548572540283)
(' loss: ', 2.0657591819763184)
(' loss: ', 2.061912775039673)
(' loss: ', 2.068268299102783)
(' loss: ', 2.0661683082580566)
(' loss: ', 2.0687496662139893)
(' loss: ', 2.070733070373535)
(' loss: ', 2.061843156814575)
(' loss: ', 2.061852216720581)
(' loss: ', 2.064417600631714)
(' loss: ', 2.0670690536499023)
(' loss: ', 2.0652916431427)
(' loss: ', 2.0709524154663086)
(' loss: ', 2.0623202323913574)
(' loss: ', 2.0675384998321533)
(' loss: ', 2.07013201713562)
(' loss: ', 2.061908006668091)
(' loss: ', 2.0642731189727783)
(' loss: ', 2.067990303039551)
(' loss: ', 2.066760778427124)
(' loss: ', 2.0675017833709717)
(' loss: ', 2.0685372352600098)
(' loss: ', 2.065420627593994)
Finished Training
Start Testing
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result
Next Batch result

Test set:  Percent Accuracy: 7.9798

[[   19     0     3     0   355     0  2616     0]
 [   18     0     2     1   268     0  1876     0]
 [   18     0     4     1   276     0  2142     0]
 [    8     0     1     0   180     0  1209     0]
 [  108     0    16     4  1652     0 11295     0]
 [    8     0     3     1   158     0  1190     0]
 [    0     0     0     0    55     0   285     0]
 [    6     0     1     0   125     0   896     0]]
tensor([ 0.1027,  0.0000,  0.1333,  0.0000,  0.5383,  0.0000,  0.0133,
         0.0000])
tensor([ 0.0063,  0.0000,  0.0016,  0.0000,  0.1263,  0.0000,  0.8382,
         0.0000])
Finished Testing
